/release/rl2371716609/?ref_=bo_yld_table_1,Jurassic World,|$652,270,625|,|4,291|,|$652,270,625|,Jun 12,https://pro.imdb.com/company/co0005073/boxoffice/?view=releases&ref_=mojo_yld_table_1&rf=mojo_yld_table_1,Universal Pictures
/release/rl2691925505/?ref_=bo_yld_table_2,Star Wars: Episode VII - The Force Awakens,|$651,967,269|,|4,134|,|$936,662,225|,Dec 18,https://pro.imdb.com/company/co0226183/boxoffice/?view=releases&ref_=mojo_yld_table_2&rf=mojo_yld_table_2,Walt Disney Studios Motion Pictures
/release/rl675644929/?ref_=bo_yld_table_3,Avengers: Age of Ultron,|$459,005,868|,|4,276|,|$459,005,868|,May 1,https://pro.imdb.com/company/co0226183/boxoffice/?view=releases&ref_=mojo_yld_table_3&rf=mojo_yld_table_3,Walt Disney Studios Motion Pictures
/release/rl4016604673/?ref_=bo_yld_table_4,Inside Out,|$356,461,711|,|4,158|,|$356,461,711|,Jun 19,https://pro.imdb.com/company/co0226183/boxoffice/?view=releases&ref_=mojo_yld_table_4&rf=mojo_yld_table_4,Walt Disney Studios Motion Pictures
/release/rl1045661185/?ref_=bo_yld_table_5,Furious 7,|$353,007,020|,|4,022|,|$353,007,020|,Apr 3,https://pro.imdb.com/company/co0005073/boxoffice/?view=releases&ref_=mojo_yld_table_5&rf=mojo_yld_table_5,Universal Pictures
/release/rl2923660801/?ref_=bo_yld_table_6,American Sniper,|$348,797,073|,|3,885|,|$350,126,372|,Dec 25,https://pro.imdb.com/company/co0002663/boxoffice/?view=releases&ref_=mojo_yld_table_6&rf=mojo_yld_table_6,Warner Bros.
/release/rl2271380993/?ref_=bo_yld_table_7,Minions,|$336,045,770|,|4,311|,|$336,045,770|,Jul 10,https://pro.imdb.com/company/co0005073/boxoffice/?view=releases&ref_=mojo_yld_table_7&rf=mojo_yld_table_7,Universal Pictures
/release/rl4032333313/?ref_=bo_yld_table_8,The Hunger Games: Mockingjay - Part 2,|$269,569,121|,|4,175|,|$281,723,902|,Nov 20,https://pro.imdb.com/company/co0173285/boxoffice/?view=releases&ref_=mojo_yld_table_8&rf=mojo_yld_table_8,Lionsgate
/release/rl3496969729/?ref_=bo_yld_table_9,The Martian,|$225,345,353|,|3,854|,|$228,433,663|,Oct 2,https://pro.imdb.com/company/co0000756/boxoffice/?view=releases&ref_=mojo_yld_table_9&rf=mojo_yld_table_9,Twentieth Century Fox
/release/rl4165699073/?ref_=bo_yld_table_10,Cinderella,|$201,151,353|,|3,848|,|$201,151,353|,Mar 13,https://pro.imdb.com/company/co0226183/boxoffice/?view=releases&ref_=mojo_yld_table_10&rf=mojo_yld_table_10,Walt Disney Studios Motion Pictures
/release/rl1363576321/?ref_=bo_yld_table_11,Spectre,|$197,102,585|,|3,929|,|$200,074,609|,Nov 6,https://pro.imdb.com/company/co0026545/boxoffice/?view=releases&ref_=mojo_yld_table_11&rf=mojo_yld_table_11,Sony Pictures Entertainment (SPE)
/release/rl1382188545/?ref_=bo_yld_table_12,Mission: Impossible - Rogue Nation,|$195,042,377|,|3,988|,|$195,042,377|,Jul 31,https://pro.imdb.com/company/co0023400/boxoffice/?view=releases&ref_=mojo_yld_table_12&rf=mojo_yld_table_12,Paramount Pictures
/release/rl3932718593/?ref_=bo_yld_table_13,Pitch Perfect 2,|$183,785,415|,|3,660|,|$184,296,230|,May 15,https://pro.imdb.com/company/co0005073/boxoffice/?view=releases&ref_=mojo_yld_table_13&rf=mojo_yld_table_13,Universal Pictures
/release/rl88245761/?ref_=bo_yld_table_14,Ant-Man,|$180,202,163|,|3,868|,|$180,202,163|,Jul 17,https://pro.imdb.com/company/co0226183/boxoffice/?view=releases&ref_=mojo_yld_table_14&rf=mojo_yld_table_14,Walt Disney Studios Motion Pictures
/release/rl1968604673/?ref_=bo_yld_table_15,Home,|$177,397,510|,|3,801|,|$177,397,510|,Mar 27,https://pro.imdb.com/company/co0000756/boxoffice/?view=releases&ref_=mojo_yld_table_15&rf=mojo_yld_table_15,Twentieth Century Fox
/release/rl257459713/?ref_=bo_yld_table_16,Hotel Transylvania 2,|$168,471,018|,|3,768|,|$169,700,110|,Sep 25,https://pro.imdb.com/company/co0026545/boxoffice/?view=releases&ref_=mojo_yld_table_16&rf=mojo_yld_table_16,Sony Pictures Entertainment (SPE)
/release/rl3980494337/?ref_=bo_yld_table_17,Fifty Shades of Grey,|$166,167,230|,|3,655|,|$166,167,230|,Feb 13,https://pro.imdb.com/company/co0005073/boxoffice/?view=releases&ref_=mojo_yld_table_17&rf=mojo_yld_table_17,Universal Pictures
/release/rl158565889/?ref_=bo_yld_table_18,The SpongeBob Movie: Sponge Out of Water,|$162,994,032|,|3,680|,|$162,994,032|,Feb 6,https://pro.imdb.com/company/co0023400/boxoffice/?view=releases&ref_=mojo_yld_table_18&rf=mojo_yld_table_18,Paramount Pictures
/release/rl292718081/?ref_=bo_yld_table_19,Straight Outta Compton,|$161,197,785|,|3,142|,|$161,197,785|,Aug 14,https://pro.imdb.com/company/co0005073/boxoffice/?view=releases&ref_=mojo_yld_table_19&rf=mojo_yld_table_19,Universal Pictures
/release/rl1433372161/?ref_=bo_yld_table_20,San Andreas,|$155,190,832|,|3,812|,|$155,190,832|,May 29,https://pro.imdb.com/company/co0002663/boxoffice/?view=releases&ref_=mojo_yld_table_20&rf=mojo_yld_table_20,Warner Bros.
/release/rl1851098625/?ref_=bo_yld_table_21,Mad Max: Fury Road,|$153,636,354|,|3,722|,|$153,636,354|,May 15,https://pro.imdb.com/company/co0002663/boxoffice/?view=releases&ref_=mojo_yld_table_21&rf=mojo_yld_table_21,Warner Bros.
/release/rl1012565505/?ref_=bo_yld_table_22,The Divergent Series: Insurgent,|$130,179,072|,|3,875|,|$130,179,072|,Mar 20,https://pro.imdb.com/company/co0173285/boxoffice/?view=releases&ref_=mojo_yld_table_22&rf=mojo_yld_table_22,Lionsgate
/release/rl493782529/?ref_=bo_yld_table_23,Kingsman: The Secret Service,|$128,261,724|,|3,282|,|$128,261,724|,Feb 13,https://pro.imdb.com/company/co0000756/boxoffice/?view=releases&ref_=mojo_yld_table_23&rf=mojo_yld_table_23,Twentieth Century Fox
/release/rl778601985/?ref_=bo_yld_table_24,The Peanuts Movie,|$128,235,584|,|3,902|,|$130,178,411|,Nov 6,https://pro.imdb.com/company/co0000756/boxoffice/?view=releases&ref_=mojo_yld_table_24&rf=mojo_yld_table_24,Twentieth Century Fox
/release/rl3513943553/?ref_=bo_yld_table_25,Spy,|$110,825,712|,|3,715|,|$110,825,712|,Jun 5,https://pro.imdb.com/company/co0000756/boxoffice/?view=releases&ref_=mojo_yld_table_25&rf=mojo_yld_table_25,Twentieth Century Fox
/release/rl3999827457/?ref_=bo_yld_table_26,The Good Dinosaur,|$110,716,470|,|3,749|,|$123,087,120|,Nov 25,https://pro.imdb.com/company/co0226183/boxoffice/?view=releases&ref_=mojo_yld_table_26&rf=mojo_yld_table_26,Walt Disney Studios Motion Pictures
/release/rl3128395265/?ref_=bo_yld_table_27,Trainwreck,|$110,212,700|,|3,171|,|$110,212,700|,Jul 17,https://pro.imdb.com/company/co0005073/boxoffice/?view=releases&ref_=mojo_yld_table_27&rf=mojo_yld_table_27,Universal Pictures
/release/rl1598916097/?ref_=bo_yld_table_28,Creed,|$99,385,165|,|3,502|,|$109,767,581|,Nov 25,https://pro.imdb.com/company/co0002663/boxoffice/?view=releases&ref_=mojo_yld_table_28&rf=mojo_yld_table_28,Warner Bros.
