/release/rl3177416193/?ref_=bo_yld_table_1,Guardians of the Galaxy,|$332,934,626|,|4,088|,|$333,176,600|,Aug 1,https://pro.imdb.com/company/co0226183/boxoffice/?view=releases&ref_=mojo_yld_table_1&rf=mojo_yld_table_1,Walt Disney Studios Motion Pictures
/release/rl4283991553/?ref_=bo_yld_table_2,The Hunger Games: Mockingjay - Part 1,|$313,282,914|,|4,151|,|$337,135,885|,Nov 21,https://pro.imdb.com/company/co0173285/boxoffice/?view=releases&ref_=mojo_yld_table_2&rf=mojo_yld_table_2,Lionsgate
/release/rl3194193409/?ref_=bo_yld_table_3,Captain America: The Winter Soldier,|$259,766,572|,|3,938|,|$259,766,572|,Apr 4,https://pro.imdb.com/company/co0226183/boxoffice/?view=releases&ref_=mojo_yld_table_3&rf=mojo_yld_table_3,Walt Disney Studios Motion Pictures
/release/rl643728897/?ref_=bo_yld_table_4,The Lego Movie,|$257,760,692|,|3,890|,|$257,760,692|,Feb 7,https://pro.imdb.com/company/co0002663/boxoffice/?view=releases&ref_=mojo_yld_table_4&rf=mojo_yld_table_4,Warner Bros.
/release/rl2960623105/?ref_=bo_yld_table_5,Transformers: Age of Extinction,|$245,439,076|,|4,233|,|$245,439,076|,Jun 27,https://pro.imdb.com/company/co0023400/boxoffice/?view=releases&ref_=mojo_yld_table_5&rf=mojo_yld_table_5,Paramount Pictures
/release/rl3915417089/?ref_=bo_yld_table_6,Maleficent,|$241,410,378|,|3,948|,|$241,410,378|,May 30,https://pro.imdb.com/company/co0226183/boxoffice/?view=releases&ref_=mojo_yld_table_6&rf=mojo_yld_table_6,Walt Disney Studios Motion Pictures
/release/rl1400538625/?ref_=bo_yld_table_7,X-Men: Days of Future Past,|$233,921,534|,|4,001|,|$233,921,534|,May 23,https://pro.imdb.com/company/co0000756/boxoffice/?view=releases&ref_=mojo_yld_table_7&rf=mojo_yld_table_7,Twentieth Century Fox
/release/rl1649182209/?ref_=bo_yld_table_8,Dawn of the Planet of the Apes,|$208,545,589|,|3,969|,|$208,545,589|,Jul 11,https://pro.imdb.com/company/co0000756/boxoffice/?view=releases&ref_=mojo_yld_table_8&rf=mojo_yld_table_8,Twentieth Century Fox
/release/rl4283401729/?ref_=bo_yld_table_9,Big Hero 6,|$204,576,654|,|3,773|,|$222,527,828|,Nov 7,https://pro.imdb.com/company/co0226183/boxoffice/?view=releases&ref_=mojo_yld_table_9&rf=mojo_yld_table_9,Walt Disney Studios Motion Pictures
/release/rl846431745/?ref_=bo_yld_table_10,The Amazing Spider-Man 2,|$202,853,933|,|4,324|,|$202,853,933|,May 2,https://pro.imdb.com/company/co0026545/boxoffice/?view=releases&ref_=mojo_yld_table_10&rf=mojo_yld_table_10,Sony Pictures Entertainment (SPE)
/release/rl3193210369/?ref_=bo_yld_table_11,Godzilla,|$200,676,069|,|3,952|,|$200,676,069|,May 16,https://pro.imdb.com/company/co0002663/boxoffice/?view=releases&ref_=mojo_yld_table_11&rf=mojo_yld_table_11,Warner Bros.
/release/rl1581352449/?ref_=bo_yld_table_12,22 Jump Street,|$191,719,337|,|3,426|,|$191,719,337|,Jun 13,https://pro.imdb.com/company/co0026545/boxoffice/?view=releases&ref_=mojo_yld_table_12&rf=mojo_yld_table_12,Sony Pictures Entertainment (SPE)
/release/rl3514074625/?ref_=bo_yld_table_13,Teenage Mutant Ninja Turtles,|$191,204,754|,|3,980|,|$191,204,754|,Aug 8,https://pro.imdb.com/company/co0023400/boxoffice/?view=releases&ref_=mojo_yld_table_13&rf=mojo_yld_table_13,Paramount Pictures
/release/rl2354677249/?ref_=bo_yld_table_14,The Hobbit: The Battle of the Five Armies,|$189,549,326|,|3,875|,|$255,119,788|,Dec 17,https://pro.imdb.com/company/co0002663/boxoffice/?view=releases&ref_=mojo_yld_table_14&rf=mojo_yld_table_14,Warner Bros.
/release/rl744130049/?ref_=bo_yld_table_15,Interstellar,|$179,387,895|,|3,561|,|$188,020,017|,Nov 5,https://pro.imdb.com/company/co0023400/boxoffice/?view=releases&ref_=mojo_yld_table_15&rf=mojo_yld_table_15,Paramount Pictures
/release/rl2589492737/?ref_=bo_yld_table_16,How to Train Your Dragon 2,|$177,002,924|,|4,268|,|$177,002,924|,Jun 13,https://pro.imdb.com/company/co0000756/boxoffice/?view=releases&ref_=mojo_yld_table_16&rf=mojo_yld_table_16,Twentieth Century Fox
/release/rl2186577409/?ref_=bo_yld_table_17,Gone Girl,|$166,197,583|,|3,284|,|$167,767,189|,Oct 3,https://pro.imdb.com/company/co0000756/boxoffice/?view=releases&ref_=mojo_yld_table_17&rf=mojo_yld_table_17,Twentieth Century Fox
/release/rl3763308033/?ref_=bo_yld_table_18,Divergent,|$150,947,895|,|3,936|,|$150,947,895|,Mar 21,https://pro.imdb.com/company/co0173285/boxoffice/?view=releases&ref_=mojo_yld_table_18&rf=mojo_yld_table_18,Lionsgate
/release/rl1719109121/?ref_=bo_yld_table_19,Neighbors,|$150,157,400|,|3,311|,|$150,157,400|,May 9,https://pro.imdb.com/company/co0005073/boxoffice/?view=releases&ref_=mojo_yld_table_19&rf=mojo_yld_table_19,Universal Pictures
